CustomerID,InvoiceDate,InvoiceNo,Quantity,UnitPrice,Description
10271,2024-11-16,501523,4,55.0,Webcam HD
10295,2023-06-16,501524,1,40.0,Ergonomic Pillow
10227,2023-03-13,501525,2,3.5,USB-C Cable
10091,2024-02-29,501526,4,200.0,Graphics Tablet
10095,2024-10-30,501527,1,2.0,Sticky Notes
10201,2023-01-30,501528,2,30.0,Desk Lamp
10072,2024-06-17,501529,4,9.99,Mouse Pad
10092,2024-04-16,501530,3,9.99,Mouse Pad
10256,2024-05-31,501531,10,25.5,Bluetooth Speaker
10144,2024-08-23,501532,2,5.0,Notebook
10209,2023-12-09,501533,1,8.99,HDMI Cable
10112,2024-02-03,501534,1,8.99,HDMI Cable
10047,2023-01-07,501535,2,15.0,Laptop Stand
10166,2023-01-16,501536,2,30.0,Desk Lamp
10100,2024-12-09,501537,1,40.0,Ergonomic Pillow
10146,2024-02-20,501538,10,12.0,Screen Cleaning Kit
10121,2024-04-30,501539,3,5.0,Notebook
10264,2023-04-09,501540,1,45.0,Mechanical Keyboard
10045,2023-07-04,501541,1,40.0,Ergonomic Pillow
10285,2023-05-25,501542,1,15.0,Laptop Stand
10074,2024-06-05,501543,1,2.0,Sticky Notes
10237,2023-05-12,501544,2,9.99,Mouse Pad
10032,2024-10-02,501545,1,8.5,Phone Stand
10168,2024-11-14,501546,4,8.99,HDMI Cable
10148,2024-12-12,501547,3,25.5,Bluetooth Speaker
10005,2024-03-09,501548,1,89.99,Gaming Headset
10243,2023-02-09,501549,1,45.0,Mechanical Keyboard
10264,2023-01-18,501550,4,2.0,Sticky Notes
10198,2023-11-23,501551,4,30.0,Desk Lamp
10221,2023-12-06,501552,1,12.0,Screen Cleaning Kit
10020,2024-07-31,501553,2,45.0,Mechanical Keyboard
10272,2024-10-08,501554,2,25.5,Bluetooth Speaker
10289,2023-02-04,501555,2,2.0,Sticky Notes
10030,2023-09-14,501556,1,15.0,Laptop Stand
10181,2024-03-08,501557,2,25.5,Bluetooth Speaker
10069,2023-10-28,501558,2,120.0,24inch Monitor
10064,2024-09-18,501559,1,120.0,24inch Monitor
10182,2024-02-02,501560,2,3.5,USB-C Cable
10065,2024-07-10,501561,5,5.0,Cable Organizer
10110,2023-09-23,501562,2,15.0,Laptop Stand
10039,2024-04-21,501563,4,120.0,24inch Monitor
10259,2023-11-17,501564,1,2.0,Sticky Notes
10118,2023-10-28,501565,1,55.0,Webcam HD
10219,2024-12-22,501566,4,3.5,USB-C Cable
10065,2023-04-19,501567,1,12.5,Wireless Mouse
10082,2024-05-03,501568,3,15.0,Laptop Stand
10267,2024-11-05,501569,1,3.5,USB-C Cable
10216,2024-06-09,501570,4,5.0,Notebook
10022,2024-06-05,501571,2,3.5,USB-C Cable
10150,2024-05-05,501572,1,12.5,Wireless Mouse
10153,2023-06-12,501573,1,8.99,HDMI Cable
10299,2024-07-17,501574,2,5.0,Cable Organizer
10244,2023-09-02,501575,1,5.0,Notebook
10236,2024-01-15,501576,1,12.5,Wireless Mouse
10022,2023-11-15,501577,3,200.0,Graphics Tablet
10229,2024-04-08,501578,1,30.0,Desk Lamp
10246,2023-04-07,501579,2,120.0,24inch Monitor
10274,2023-12-02,501580,1,40.0,Ergonomic Pillow
10290,2023-04-01,501581,1,120.0,24inch Monitor
10149,2024-05-10,501582,1,15.0,Laptop Stand
10179,2023-03-06,501583,2,89.99,Gaming Headset
10013,2023-10-19,501584,3,55.0,Webcam HD
10274,2024-08-19,501585,4,30.0,Desk Lamp
10154,2023-02-28,501586,1,5.0,Cable Organizer
10293,2024-01-03,501587,1,8.5,Phone Stand
10059,2023-12-13,501588,1,200.0,Graphics Tablet
10021,2023-05-06,501589,1,30.0,Desk Lamp
10189,2023-06-28,501590,2,30.0,Desk Lamp
10113,2024-01-05,501591,1,55.0,Webcam HD
10061,2024-03-25,501592,1,30.0,Desk Lamp
10157,2023-08-21,501593,3,15.0,Laptop Stand
10294,2024-12-18,501594,2,12.0,Screen Cleaning Kit
10181,2023-03-29,501595,2,55.0,Webcam HD
10135,2024-11-16,501596,2,250.0,Office Chair
10255,2024-10-01,501597,1,5.0,Cable Organizer
10070,2023-03-24,501598,1,40.0,Ergonomic Pillow
10203,2024-10-23,501599,2,40.0,Ergonomic Pillow
10084,2023-03-11,501600,3,55.0,Webcam HD
10167,2023-01-08,501601,3,8.5,Phone Stand
10087,2023-05-25,501602,1,3.5,USB-C Cable
10085,2023-05-29,501603,1,5.0,Cable Organizer
10150,2024-07-28,501604,4,250.0,Office Chair
10208,2023-11-26,501605,1,9.99,Mouse Pad
10095,2024-09-07,501606,3,5.0,Cable Organizer
10079,2024-05-03,501607,1,2.0,Sticky Notes
10291,2023-12-22,501608,4,45.0,Mechanical Keyboard
10158,2024-03-14,501609,5,15.0,Laptop Stand
10250,2024-06-18,501610,4,5.0,Cable Organizer
10209,2024-10-09,501611,1,89.99,Gaming Headset
10241,2023-01-04,501612,1,15.0,Laptop Stand
10257,2024-05-14,501613,1,120.0,24inch Monitor
10076,2024-04-01,501614,1,3.5,USB-C Cable
10075,2024-11-14,501615,2,12.5,Wireless Mouse
10204,2023-05-17,501616,1,89.99,Gaming Headset
10186,2023-07-19,501617,3,5.0,Notebook
10044,2023-09-18,501618,3,15.0,Laptop Stand
10092,2023-04-09,501619,2,30.0,Desk Lamp
10233,2024-03-18,501620,2,40.0,Ergonomic Pillow
10252,2023-05-08,501621,2,30.0,Desk Lamp
10115,2023-04-13,501622,1,250.0,Office Chair
10281,2024-09-29,501623,4,3.5,USB-C Cable
10084,2023-06-10,501624,2,200.0,Graphics Tablet
10226,2024-09-24,501625,3,150.0,External SSD 1TB
10291,2023-07-18,501626,1,150.0,External SSD 1TB
10273,2024-08-10,501627,4,250.0,Office Chair
10161,2024-04-21,501628,1,120.0,24inch Monitor
10048,2024-10-09,501629,1,3.5,USB-C Cable
10195,2024-09-17,501630,2,30.0,Desk Lamp
10284,2024-09-19,501631,2,15.0,Laptop Stand
10225,2023-11-22,501632,3,30.0,Desk Lamp
10185,2024-04-19,501633,2,150.0,External SSD 1TB
10145,2023-05-22,501634,1,45.0,Mechanical Keyboard
10211,2024-08-10,501635,2,250.0,Office Chair
10040,2024-04-13,501636,2,8.5,Phone Stand
10257,2023-01-10,501637,1,5.0,Notebook
10097,2024-08-30,501638,1,45.0,Mechanical Keyboard
10109,2023-08-13,501639,4,89.99,Gaming Headset
10195,2023-06-11,501640,1,8.99,HDMI Cable
10216,2024-04-10,501641,4,3.5,USB-C Cable
10087,2023-10-19,501642,2,25.5,Bluetooth Speaker
10187,2024-04-24,501643,5,30.0,Desk Lamp
10038,2023-06-14,501644,3,8.99,HDMI Cable
10052,2024-01-27,501645,1,8.5,Phone Stand
10245,2023-04-20,501646,2,40.0,Ergonomic Pillow
10041,2024-04-19,501647,4,5.0,Notebook
10148,2023-04-26,501648,4,12.0,Screen Cleaning Kit
10265,2023-06-17,501649,1,200.0,Graphics Tablet
10241,2024-01-25,501650,1,8.99,HDMI Cable
10270,2023-05-03,501651,4,250.0,Office Chair
10102,2023-05-03,501652,1,30.0,Desk Lamp
10182,2024-01-16,501653,2,25.5,Bluetooth Speaker
10278,2023-09-14,501654,4,9.99,Mouse Pad
10010,2023-03-25,501655,2,120.0,24inch Monitor
10297,2024-02-29,501656,1,8.99,HDMI Cable
10021,2024-08-03,501657,4,30.0,Desk Lamp
10135,2023-11-13,501658,2,9.99,Mouse Pad
10248,2023-05-25,501659,2,250.0,Office Chair
10051,2024-10-05,501660,1,150.0,External SSD 1TB
10027,2023-05-08,501661,5,8.99,HDMI Cable
10146,2024-07-08,501662,2,200.0,Graphics Tablet
10292,2024-12-23,501663,1,150.0,External SSD 1TB
10239,2023-12-02,501664,1,15.0,Laptop Stand
10132,2024-07-25,501665,1,5.0,Notebook
10103,2024-02-07,501666,3,45.0,Mechanical Keyboard
10064,2023-07-22,501667,4,9.99,Mouse Pad
10169,2023-12-24,501668,2,2.0,Sticky Notes
10163,2023-12-09,501669,1,8.99,HDMI Cable
10181,2023-11-27,501670,1,25.5,Bluetooth Speaker
10146,2024-12-21,501671,1,55.0,Webcam HD
10264,2023-01-09,501672,3,89.99,Gaming Headset
10240,2024-11-21,501673,2,30.0,Desk Lamp
10235,2023-06-07,501674,2,5.0,Cable Organizer
10166,2023-03-27,501675,1,12.5,Wireless Mouse
10282,2024-09-09,501676,2,25.5,Bluetooth Speaker
10104,2023-12-30,501677,2,5.0,Cable Organizer
10083,2024-02-19,501678,3,9.99,Mouse Pad
10286,2023-08-21,501679,1,8.5,Phone Stand
10252,2024-02-24,501680,4,89.99,Gaming Headset
10214,2023-05-23,501681,2,8.99,HDMI Cable
10206,2023-08-10,501682,3,5.0,Cable Organizer
10290,2024-06-19,501683,2,15.0,Laptop Stand
10030,2023-06-01,501684,1,30.0,Desk Lamp
10095,2023-09-18,501685,1,12.5,Wireless Mouse
10204,2024-09-11,501686,1,5.0,Notebook
10241,2023-08-01,501687,3,12.5,Wireless Mouse
10141,2024-02-23,501688,2,8.99,HDMI Cable
10128,2023-06-22,501689,5,12.0,Screen Cleaning Kit
10153,2023-07-16,501690,2,45.0,Mechanical Keyboard
10260,2023-05-17,501691,2,3.5,USB-C Cable
10017,2024-09-05,501692,2,89.99,Gaming Headset
10132,2023-10-14,501693,1,8.5,Phone Stand
10115,2024-08-15,501694,2,5.0,Notebook
10269,2024-11-15,501695,3,12.0,Screen Cleaning Kit
10223,2024-02-19,501696,4,5.0,Cable Organizer
10247,2023-08-13,501697,1,2.0,Sticky Notes
10070,2023-03-13,501698,1,45.0,Mechanical Keyboard
10121,2024-04-17,501699,1,9.99,Mouse Pad
10235,2023-05-05,501700,3,250.0,Office Chair
10094,2024-09-30,501701,4,15.0,Laptop Stand
10023,2024-09-01,501702,1,5.0,Notebook
10193,2024-11-21,501703,1,12.5,Wireless Mouse
10240,2024-07-04,501704,2,8.99,HDMI Cable
10224,2023-07-16,501705,4,15.0,Laptop Stand
10096,2023-02-28,501706,20,150.0,External SSD 1TB
10275,2023-10-19,501707,1,12.0,Screen Cleaning Kit
10184,2024-09-16,501708,3,12.5,Wireless Mouse
10285,2024-05-22,501709,1,55.0,Webcam HD
10269,2024-09-22,501710,1,8.99,HDMI Cable
10170,2024-01-17,501711,1,12.0,Screen Cleaning Kit
10162,2023-02-23,501712,1,200.0,Graphics Tablet
10027,2023-09-11,501713,3,40.0,Ergonomic Pillow
10183,2023-12-01,501714,1,5.0,Cable Organizer
10020,2024-05-01,501715,1,45.0,Mechanical Keyboard
10103,2024-07-16,501716,3,55.0,Webcam HD
10285,2024-05-22,501717,2,3.5,USB-C Cable
10174,2024-03-31,501718,1,2.0,Sticky Notes
10246,2023-04-28,501719,2,9.99,Mouse Pad
10265,2024-10-22,501720,1,150.0,External SSD 1TB
10245,2024-02-13,501721,1,3.5,USB-C Cable
10139,2023-11-15,501722,1,45.0,Mechanical Keyboard
10037,2024-04-27,501723,1,45.0,Mechanical Keyboard
10021,2023-04-09,501724,1,150.0,External SSD 1TB
10185,2023-05-02,501725,3,120.0,24inch Monitor
10081,2023-02-06,501726,2,8.5,Phone Stand
10113,2023-07-23,501727,5,40.0,Ergonomic Pillow
10145,2023-12-15,501728,1,2.0,Sticky Notes
10246,2023-06-15,501729,1,8.99,HDMI Cable
10183,2023-11-06,501730,1,30.0,Desk Lamp
10070,2023-05-10,501731,10,40.0,Ergonomic Pillow
10243,2023-04-28,501732,2,120.0,24inch Monitor
10084,2024-01-03,501733,3,12.5,Wireless Mouse
10122,2023-08-29,501734,2,12.5,Wireless Mouse
10009,2023-05-20,501735,2,200.0,Graphics Tablet
10136,2024-03-01,501736,4,30.0,Desk Lamp
10289,2023-03-18,501737,2,5.0,Notebook
10170,2023-07-09,501738,2,89.99,Gaming Headset
10293,2024-10-11,501739,2,9.99,Mouse Pad
10137,2023-06-14,501740,4,3.5,USB-C Cable
10297,2023-10-10,501741,1,45.0,Mechanical Keyboard
10288,2024-05-18,501742,4,55.0,Webcam HD
10257,2023-04-07,501743,3,8.99,HDMI Cable
10048,2024-08-02,501744,2,12.5,Wireless Mouse
10070,2023-03-24,501745,2,200.0,Graphics Tablet
10120,2023-01-06,501746,2,8.99,HDMI Cable
10093,2024-04-29,501747,1,5.0,Cable Organizer
10207,2023-11-17,501748,5,150.0,External SSD 1TB
10293,2023-09-01,501749,1,5.0,Cable Organizer
10213,2023-09-15,501750,2,9.99,Mouse Pad
10123,2023-03-23,501751,1,200.0,Graphics Tablet
10014,2024-10-29,501752,2,3.5,USB-C Cable
10052,2024-03-20,501753,1,3.5,USB-C Cable
10231,2024-02-27,501754,1,150.0,External SSD 1TB
10056,2023-11-11,501755,4,12.0,Screen Cleaning Kit
10202,2024-10-05,501756,5,3.5,USB-C Cable
10237,2023-10-31,501757,2,250.0,Office Chair
10072,2023-09-20,501758,3,120.0,24inch Monitor
10257,2023-09-09,501759,3,40.0,Ergonomic Pillow
10128,2023-11-26,501760,2,25.5,Bluetooth Speaker
10217,2023-01-06,501761,1,2.0,Sticky Notes
10207,2024-08-18,501762,2,15.0,Laptop Stand
10061,2023-09-23,501763,4,120.0,24inch Monitor
10062,2023-05-05,501764,2,9.99,Mouse Pad
10214,2024-04-22,501765,1,12.0,Screen Cleaning Kit
10190,2024-06-21,501766,5,40.0,Ergonomic Pillow
10158,2024-10-31,501767,2,15.0,Laptop Stand
10020,2023-07-14,501768,4,120.0,24inch Monitor
10209,2024-03-14,501769,2,89.99,Gaming Headset
10124,2023-12-12,501770,1,250.0,Office Chair
10191,2023-03-02,501771,1,250.0,Office Chair
10080,2024-06-15,501772,4,5.0,Cable Organizer
10159,2024-09-09,501773,1,150.0,External SSD 1TB
10138,2024-01-02,501774,3,89.99,Gaming Headset
10099,2023-06-20,501775,2,5.0,Cable Organizer
10287,2024-07-24,501776,5,55.0,Webcam HD
10043,2024-06-13,501777,4,3.5,USB-C Cable
10106,2023-12-08,501778,2,12.0,Screen Cleaning Kit
10100,2024-05-28,501779,3,200.0,Graphics Tablet
10275,2024-05-04,501780,5,40.0,Ergonomic Pillow
10265,2023-11-25,501781,2,3.5,USB-C Cable
10234,2023-02-15,501782,1,15.0,Laptop Stand
10180,2023-10-29,501783,1,3.5,USB-C Cable
10098,2023-08-31,501784,1,9.99,Mouse Pad
10216,2024-09-27,501785,1,2.0,Sticky Notes
10009,2023-11-25,501786,2,12.0,Screen Cleaning Kit
10115,2023-05-09,501787,1,250.0,Office Chair
10023,2023-06-28,501788,3,250.0,Office Chair
10188,2024-12-29,501789,3,8.5,Phone Stand
10186,2024-01-27,501790,3,15.0,Laptop Stand
10100,2024-11-08,501791,3,15.0,Laptop Stand
10216,2023-03-02,501792,1,12.5,Wireless Mouse
10230,2024-05-08,501793,1,120.0,24inch Monitor
10044,2024-05-28,501794,1,3.5,USB-C Cable
10166,2023-05-01,501795,3,45.0,Mechanical Keyboard
10094,2023-07-31,501796,2,9.99,Mouse Pad
10178,2024-05-24,501797,1,200.0,Graphics Tablet
10162,2023-12-29,501798,3,40.0,Ergonomic Pillow
10035,2024-12-27,501799,3,25.5,Bluetooth Speaker
10296,2024-05-26,501800,1,40.0,Ergonomic Pillow
10176,2023-12-11,501801,1,8.99,HDMI Cable
10253,2023-01-17,501802,2,15.0,Laptop Stand
10186,2024-02-29,501803,3,15.0,Laptop Stand
10092,2023-01-31,501804,2,12.0,Screen Cleaning Kit
10014,2024-02-11,501805,2,12.0,Screen Cleaning Kit
10033,2024-03-08,501806,2,40.0,Ergonomic Pillow
10056,2024-06-02,501807,3,3.5,USB-C Cable
10172,2024-01-15,501808,1,5.0,Notebook
10286,2024-09-02,501809,2,40.0,Ergonomic Pillow
10163,2023-03-16,501810,1,200.0,Graphics Tablet
10250,2023-03-07,501811,20,120.0,24inch Monitor
10041,2023-07-16,501812,2,3.5,USB-C Cable
10291,2023-08-20,501813,1,55.0,Webcam HD
10247,2023-02-02,501814,1,55.0,Webcam HD
10270,2023-09-22,501815,2,15.0,Laptop Stand
10100,2023-08-29,501816,3,30.0,Desk Lamp
10107,2023-04-09,501817,1,120.0,24inch Monitor
10251,2023-12-27,501818,1,200.0,Graphics Tablet
10144,2023-12-30,501819,2,5.0,Cable Organizer
10278,2024-06-20,501820,1,40.0,Ergonomic Pillow
10026,2023-03-23,501821,4,150.0,External SSD 1TB
10064,2024-10-02,501822,4,40.0,Ergonomic Pillow
10300,2023-10-25,501823,1,250.0,Office Chair
10178,2024-06-02,501824,3,25.5,Bluetooth Speaker
10213,2024-05-20,501825,2,2.0,Sticky Notes
10284,2024-11-12,501826,2,40.0,Ergonomic Pillow
10116,2024-03-30,501827,1,12.0,Screen Cleaning Kit
10098,2024-10-06,501828,1,25.5,Bluetooth Speaker
10189,2023-03-10,501829,1,200.0,Graphics Tablet
10276,2023-08-20,501830,1,89.99,Gaming Headset
10253,2023-01-07,501831,2,45.0,Mechanical Keyboard
10233,2023-12-21,501832,1,5.0,Notebook
10168,2024-08-30,501833,1,3.5,USB-C Cable
10078,2024-09-23,501834,2,250.0,Office Chair
10298,2023-12-21,501835,1,150.0,External SSD 1TB
10133,2023-10-18,501836,4,8.99,HDMI Cable
10117,2024-10-08,501837,2,25.5,Bluetooth Speaker
10194,2024-07-02,501838,1,15.0,Laptop Stand
10162,2024-01-14,501839,1,2.0,Sticky Notes
10156,2023-01-25,501840,1,120.0,24inch Monitor
10286,2023-01-30,501841,2,45.0,Mechanical Keyboard
10090,2024-03-23,501842,2,3.5,USB-C Cable
10236,2024-03-27,501843,3,8.99,HDMI Cable
10284,2024-01-13,501844,1,3.5,USB-C Cable
10119,2023-04-29,501845,2,89.99,Gaming Headset
10259,2024-05-21,501846,2,8.99,HDMI Cable
10042,2023-10-16,501847,5,120.0,24inch Monitor
10018,2023-11-28,501848,2,3.5,USB-C Cable
10071,2023-04-29,501849,2,3.5,USB-C Cable
10141,2024-07-07,501850,4,45.0,Mechanical Keyboard
10292,2023-09-02,501851,2,3.5,USB-C Cable
10094,2024-08-29,501852,4,8.5,Phone Stand
10078,2024-11-14,501853,4,40.0,Ergonomic Pillow
10031,2023-02-05,501854,1,2.0,Sticky Notes
10055,2023-06-16,501855,3,55.0,Webcam HD
10059,2024-06-14,501856,5,15.0,Laptop Stand
10046,2024-11-09,501857,1,5.0,Notebook
10120,2024-06-01,501858,1,5.0,Notebook
10015,2023-07-11,501859,2,150.0,External SSD 1TB
10252,2024-09-13,501860,2,89.99,Gaming Headset
10101,2023-05-30,501861,1,15.0,Laptop Stand
10123,2023-09-25,501862,2,30.0,Desk Lamp
10169,2024-04-15,501863,4,5.0,Notebook
10171,2023-11-13,501864,2,5.0,Notebook
10059,2023-06-13,501865,2,45.0,Mechanical Keyboard
10036,2024-06-11,501866,2,250.0,Office Chair
10139,2024-09-10,501867,1,5.0,Notebook
10255,2023-07-14,501868,1,150.0,External SSD 1TB
10078,2023-08-11,501869,1,25.5,Bluetooth Speaker
10074,2023-12-06,501870,4,55.0,Webcam HD
10275,2023-04-29,501871,3,150.0,External SSD 1TB
10227,2023-06-03,501872,1,89.99,Gaming Headset
10180,2024-12-01,501873,3,89.99,Gaming Headset
10249,2023-03-19,501874,1,30.0,Desk Lamp
10115,2024-08-08,501875,3,250.0,Office Chair
10073,2023-11-09,501876,4,8.5,Phone Stand
10024,2024-02-03,501877,1,89.99,Gaming Headset
10293,2023-07-24,501878,4,9.99,Mouse Pad
10079,2023-03-30,501879,4,5.0,Notebook
10178,2023-10-31,501880,3,5.0,Notebook
10059,2024-01-27,501881,2,5.0,Cable Organizer
10258,2024-11-16,501882,2,8.5,Phone Stand
10070,2023-12-09,501883,4,30.0,Desk Lamp
10227,2024-06-06,501884,4,5.0,Notebook
10276,2024-01-29,501885,4,12.0,Screen Cleaning Kit
10209,2023-10-03,501886,3,55.0,Webcam HD
10267,2023-12-05,501887,1,9.99,Mouse Pad
10285,2024-11-17,501888,2,12.5,Wireless Mouse
10081,2023-09-20,501889,2,250.0,Office Chair
10053,2024-05-21,501890,2,150.0,External SSD 1TB
10125,2023-11-11,501891,2,30.0,Desk Lamp
10074,2023-06-15,501892,1,15.0,Laptop Stand
10230,2024-01-04,501893,2,25.5,Bluetooth Speaker
10217,2023-07-17,501894,1,25.5,Bluetooth Speaker
10025,2023-06-21,501895,1,120.0,24inch Monitor
10046,2023-07-16,501896,2,5.0,Cable Organizer
10260,2024-08-23,501897,4,89.99,Gaming Headset
10174,2023-10-05,501898,4,250.0,Office Chair
10035,2023-09-23,501899,1,30.0,Desk Lamp
10169,2024-08-25,501900,4,89.99,Gaming Headset
10147,2023-04-28,501901,2,8.5,Phone Stand
10122,2024-03-15,501902,1,40.0,Ergonomic Pillow
10075,2024-11-18,501903,4,9.99,Mouse Pad
10020,2024-07-06,501904,3,2.0,Sticky Notes
10009,2023-11-14,501905,1,5.0,Notebook
10124,2024-12-18,501906,1,30.0,Desk Lamp
10173,2024-09-08,501907,1,89.99,Gaming Headset
10088,2023-09-27,501908,2,8.99,HDMI Cable
10025,2024-04-08,501909,1,12.5,Wireless Mouse
10004,2024-02-08,501910,4,30.0,Desk Lamp
10099,2024-08-10,501911,1,25.5,Bluetooth Speaker
10072,2023-01-25,501912,2,12.0,Screen Cleaning Kit
10220,2024-03-11,501913,2,25.5,Bluetooth Speaker
10080,2023-04-10,501914,1,40.0,Ergonomic Pillow
10242,2023-11-20,501915,3,120.0,24inch Monitor
10171,2023-06-13,501916,3,45.0,Mechanical Keyboard
10280,2023-10-28,501917,1,120.0,24inch Monitor
10154,2024-10-22,501918,3,55.0,Webcam HD
10242,2023-05-05,501919,1,250.0,Office Chair
10003,2024-05-28,501920,2,120.0,24inch Monitor
10093,2023-07-13,501921,1,55.0,Webcam HD
10042,2023-08-01,501922,2,8.99,HDMI Cable
10125,2024-07-12,501923,1,45.0,Mechanical Keyboard
10069,2024-11-30,501924,2,25.5,Bluetooth Speaker
10298,2023-10-15,501925,2,15.0,Laptop Stand
10292,2023-09-02,501926,4,5.0,Notebook
10272,2024-05-20,501927,2,12.0,Screen Cleaning Kit
10026,2023-05-27,501928,2,12.0,Screen Cleaning Kit
10058,2023-06-19,501929,4,150.0,External SSD 1TB
10135,2024-09-20,501930,2,200.0,Graphics Tablet
10244,2023-01-30,501931,1,8.99,HDMI Cable
10016,2024-12-08,501932,3,55.0,Webcam HD
10179,2024-06-18,501933,4,12.5,Wireless Mouse
10178,2023-02-25,501934,3,5.0,Notebook
10206,2024-07-27,501935,2,40.0,Ergonomic Pillow
10152,2024-10-03,501936,1,3.5,USB-C Cable
10132,2023-11-15,501937,1,2.0,Sticky Notes
10256,2023-07-18,501938,2,89.99,Gaming Headset
10223,2024-02-17,501939,10,5.0,Notebook
10247,2023-06-22,501940,2,3.5,USB-C Cable
10195,2023-01-02,501941,2,15.0,Laptop Stand
10008,2024-05-16,501942,3,55.0,Webcam HD
10071,2023-01-19,501943,1,40.0,Ergonomic Pillow
10209,2023-09-03,501944,1,8.99,HDMI Cable
10256,2024-02-13,501945,2,8.99,HDMI Cable
10047,2023-01-15,501946,1,3.5,USB-C Cable
10012,2024-03-15,501947,1,2.0,Sticky Notes
10300,2024-09-23,501948,1,45.0,Mechanical Keyboard
10231,2023-11-12,501949,1,5.0,Cable Organizer
10219,2023-10-06,501950,4,9.99,Mouse Pad
10017,2023-03-28,501951,4,55.0,Webcam HD
10242,2024-05-31,501952,1,2.0,Sticky Notes
10057,2023-07-22,501953,2,8.99,HDMI Cable
10240,2023-01-20,501954,1,12.0,Screen Cleaning Kit
10179,2023-05-08,501955,1,5.0,Cable Organizer
10055,2023-01-07,501956,3,45.0,Mechanical Keyboard
10001,2024-09-19,501957,2,8.99,HDMI Cable
10149,2023-09-13,501958,2,2.0,Sticky Notes
10010,2024-06-02,501959,1,40.0,Ergonomic Pillow
10235,2023-09-24,501960,1,8.5,Phone Stand
10241,2023-11-10,501961,4,2.0,Sticky Notes
10099,2023-08-13,501962,1,5.0,Cable Organizer
10187,2024-12-15,501963,4,3.5,USB-C Cable
10156,2024-12-12,501964,3,45.0,Mechanical Keyboard
10219,2024-06-17,501965,1,9.99,Mouse Pad
10034,2023-10-25,501966,2,55.0,Webcam HD
10057,2024-03-17,501967,2,45.0,Mechanical Keyboard
10035,2024-08-31,501968,5,12.0,Screen Cleaning Kit
10251,2024-07-18,501969,3,12.0,Screen Cleaning Kit
10235,2024-04-03,501970,1,45.0,Mechanical Keyboard
10241,2024-11-18,501971,4,250.0,Office Chair
10074,2023-04-29,501972,1,200.0,Graphics Tablet
10215,2023-05-04,501973,2,9.99,Mouse Pad
10084,2024-08-25,501974,2,3.5,USB-C Cable
10227,2023-11-01,501975,4,15.0,Laptop Stand
10137,2024-05-19,501976,1,200.0,Graphics Tablet
10120,2024-09-19,501977,2,8.5,Phone Stand
10037,2024-08-22,501978,1,12.5,Wireless Mouse
10209,2023-11-28,501979,1,8.99,HDMI Cable
10025,2023-08-04,501980,1,120.0,24inch Monitor
10261,2024-04-19,501981,2,25.5,Bluetooth Speaker
10150,2023-10-27,501982,1,120.0,24inch Monitor
10283,2024-03-07,501983,2,55.0,Webcam HD
10167,2024-01-08,501984,2,120.0,24inch Monitor
10254,2023-02-16,501985,1,9.99,Mouse Pad
10211,2024-07-17,501986,1,12.0,Screen Cleaning Kit
10128,2023-03-13,501987,2,5.0,Cable Organizer
10223,2024-03-11,501988,1,40.0,Ergonomic Pillow
10206,2023-04-03,501989,3,15.0,Laptop Stand
10018,2023-05-18,501990,2,5.0,Cable Organizer
10098,2024-01-31,501991,4,9.99,Mouse Pad
10277,2023-07-24,501992,2,89.99,Gaming Headset
10121,2023-09-15,501993,1,89.99,Gaming Headset
10173,2023-10-26,501994,1,200.0,Graphics Tablet
10197,2024-07-16,501995,2,5.0,Cable Organizer
10176,2024-06-11,501996,1,25.5,Bluetooth Speaker
10041,2023-12-13,501997,4,12.5,Wireless Mouse
10203,2024-01-14,501998,1,3.5,USB-C Cable
10179,2023-06-05,501999,2,150.0,External SSD 1TB
10171,2023-08-19,502000,1,45.0,Mechanical Keyboard
10133,2023-08-29,502001,2,8.99,HDMI Cable
10158,2023-06-04,502002,2,45.0,Mechanical Keyboard
10300,2023-09-21,502003,2,9.99,Mouse Pad
10188,2024-06-19,502004,1,150.0,External SSD 1TB
10190,2024-09-28,502005,1,5.0,Notebook
10024,2023-03-17,502006,2,9.99,Mouse Pad
10252,2023-02-13,502007,1,15.0,Laptop Stand
10280,2023-10-07,502008,1,55.0,Webcam HD
10185,2023-12-16,502009,1,150.0,External SSD 1TB
10058,2024-02-27,502010,1,9.99,Mouse Pad
10084,2024-01-15,502011,3,25.5,Bluetooth Speaker
10268,2023-07-16,502012,1,40.0,Ergonomic Pillow
10040,2024-09-30,502013,1,30.0,Desk Lamp
10294,2023-02-23,502014,2,45.0,Mechanical Keyboard
10211,2024-07-13,502015,3,2.0,Sticky Notes
10165,2024-02-03,502016,3,2.0,Sticky Notes
10183,2023-07-19,502017,1,12.0,Screen Cleaning Kit
10182,2024-01-31,502018,3,25.5,Bluetooth Speaker
10164,2024-05-09,502019,3,5.0,Notebook
10083,2023-05-23,502020,4,89.99,Gaming Headset
10167,2024-04-19,502021,5,5.0,Notebook
10153,2024-03-11,502022,1,250.0,Office Chair
10008,2024-07-25,502023,1,30.0,Desk Lamp
10050,2023-10-01,502024,1,200.0,Graphics Tablet
10253,2024-05-03,502025,3,5.0,Cable Organizer
10116,2023-12-25,502026,3,12.5,Wireless Mouse
10241,2023-03-14,502027,1,5.0,Notebook
10283,2023-11-02,502028,20,40.0,Ergonomic Pillow
10168,2023-06-28,502029,2,30.0,Desk Lamp
10189,2024-12-03,502030,2,12.0,Screen Cleaning Kit
